Div,Date,Time,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HalfTimeHG,HalfTimeAG,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellows,AwayYellows,HomeReds,AwayReds
SP1,4/16/1997,,Hercules,Tenerife,3,1,H,1,0,H,,,,,,,,,,,,
SP1,4/16/1997,,La Coruna,Compostela,1,0,H,0,0,D,,,,,,,,,,,,
SP1,4/16/1997,,Real Madrid,Sevilla,4,2,H,0,2,A,,,,,,,,,,,,
SP1,4/16/1997,,Valladolid,Barcelona,3,1,H,1,1,D,,,,,,,,,,,,
SP1,4/16/1997,,Vallecano,Sociedad,1,0,H,0,0,D,,,,,,,,,,,,
SP1,4/15/1997,,Extremadura,Valencia,1,0,H,1,0,H,,,,,,,,,,,,
SP1,4/14/1997,,Espanol,Oviedo,2,0,H,0,0,D,,,,,,,,,,,,
SP1,4/13/1997,,Ath Madrid,Barcelona,2,5,A,1,2,A,,,,,,,,,,,,
SP1,4/13/1997,,Compostela,Celta,2,1,H,1,1,D,,,,,,,,,,,,
SP1,4/13/1997,,Logrones,Real Madrid,0,2,A,0,1,A,,,,,,,,,,,,
SP1,4/13/1997,,Santander,Vallecano,1,2,A,1,0,H,,,,,,,,,,,,
SP1,4/13/1997,,Sociedad,Betis,0,1,A,0,0,D,,,,,,,,,,,,
SP1,4/13/1997,,Sp Gijon,Valladolid,1,2,A,0,0,D,,,,,,,,,,,,
SP1,4/13/1997,,Zaragoza,Hercules,2,0,H,1,0,H,,,,,,,,,,,,
SP1,4/12/1997,,Sevilla,Extremadura,0,0,D,0,0,D,,,,,,,,,,,,
SP1,4/12/1997,,Tenerife,La Coruna,2,1,H,1,0,H,,,,,,,,,,,,
SP1,4/12/1997,,Valencia,Ath Bilbao,5,2,H,5,1,H,,,,,,,,,,,,
SP1,4/7/1997,,Real Madrid,Compostela,0,0,D,0,0,D,,,,,,,,,,,,
SP1,4/6/1997,,Ath Bilbao,Sevilla,0,0,D,0,0,D,,,,,,,,,,,,
SP1,4/6/1997,,Barcelona,Sp Gijon,4,0,H,2,0,H,,,,,,,,,,,,
SP1,4/6/1997,,Betis,Santander,2,2,D,2,1,H,,,,,,,,,,,,
SP1,4/6/1997,,Extremadura,Logrones,3,0,H,1,0,H,,,,,,,,,,,,
SP1,4/6/1997,,Hercules,Sociedad,2,1,H,1,0,H,,,,,,,,,,,,
SP1,4/6/1997,,La Coruna,Zaragoza,1,0,H,1,0,H,,,,,,,,,,,,
SP1,4/6/1997,,Valladolid,Valencia,4,1,H,3,0,H,,,,,,,,,,,,
SP1,4/6/1997,,Vallecano,Espanol,0,1,A,0,1,A,,,,,,,,,,,,
SP1,4/5/1997,,Celta,Tenerife,3,1,H,1,1,D,,,,,,,,,,,,
SP1,4/5/1997,,Oviedo,Ath Madrid,4,1,H,3,0,H,,,,,,,,,,,,
SP1,3/31/1997,,Ath Madrid,Sp Gijon,2,1,H,2,0,H,,,,,,,,,,,,
SP1,3/30/1997,,Compostela,Extremadura,4,0,H,2,0,H,,,,,,,,,,,,
SP1,3/30/1997,,Espanol,Betis,0,0,D,0,0,D,,,,,,,,,,,,
SP1,3/30/1997,,Logrones,Ath Bilbao,1,4,A,1,2,A,,,,,,,,,,,,
SP1,3/30/1997,,Oviedo,Vallecano,0,2,A,0,0,D,,,,,,,,,,,,
SP1,3/30/1997,,Santander,Hercules,1,2,A,0,0,D,,,,,,,,,,,,
SP1,3/30/1997,,Sevilla,Valladolid,2,2,D,1,1,D,,,,,,,,,,,,
SP1,3/30/1997,,Tenerife,Real Madrid,1,1,D,0,0,D,,,,,,,,,,,,
SP1,3/30/1997,,Valencia,Barcelona,1,1,D,1,0,H,,,,,,,,,,,,
SP1,3/30/1997,,Zaragoza,Celta,1,1,D,1,1,D,,,,,,,,,,,,
SP1,3/29/1997,,Sociedad,La Coruna,1,1,D,1,0,H,,,,,,,,,,,,
SP1,3/24/1997,,Sp Gijon,Valencia,2,1,H,1,0,H,,,,,,,,,,,,
SP1,3/23/1997,,Ath Bilbao,Compostela,2,2,D,1,0,H,,,,,,,,,,,,
SP1,3/23/1997,,Barcelona,Sevilla,4,0,H,0,0,D,,,,,,,,,,,,
SP1,3/23/1997,,Extremadura,Tenerife,2,0,H,1,0,H,,,,,,,,,,,,
SP1,3/23/1997,,Hercules,Espanol,1,2,A,1,0,H,,,,,,,,,,,,
SP1,3/23/1997,,La Coruna,Santander,2,1,H,1,1,D,,,,,,,,,,,,
SP1,3/23/1997,,Real Madrid,Zaragoza,2,0,H,2,0,H,,,,,,,,,,,,
SP1,3/23/1997,,Valladolid,Logrones,2,1,H,1,1,D,,,,,,,,,,,,
SP1,3/23/1997,,Vallecano,Ath Madrid,1,2,A,0,0,D,,,,,,,,,,,,
SP1,3/22/1997,,Betis,Oviedo,4,0,H,1,0,H,,,,,,,,,,,,
SP1,3/22/1997,,Celta,Sociedad,1,1,D,1,1,D,,,,,,,,,,,,
SP1,3/17/1997,,Sociedad,Real Madrid,1,2,A,0,1,A,,,,,,,,,,,,
SP1,3/16/1997,,Compostela,Valladolid,1,1,D,1,1,D,,,,,,,,,,,,
SP1,3/16/1997,,Logrones,Barcelona,0,1,A,0,0,D,,,,,,,,,,,,
SP1,3/16/1997,,Oviedo,Hercules,2,0,H,1,0,H,,,,,,,,,,,,
SP1,3/16/1997,,Santander,Celta,1,0,H,0,0,D,,,,,,,,,,,,
SP1,3/16/1997,,Sevilla,Sp Gijon,2,1,H,0,0,D,,,,,,,,,,,,
SP1,3/16/1997,,Vallecano,Betis,0,4,A,0,1,A,,,,,,,,,,,,
SP1,3/16/1997,,Zaragoza,Extremadura,3,1,H,1,1,D,,,,,,,,,,,,
SP1,3/15/1997,,Ath Madrid,Valencia,1,4,A,0,3,A,,,,,,,,,,,,
SP1,3/15/1997,,Espanol,La Coruna,0,1,A,0,1,A,,,,,,,,,,,,
SP1,3/14/1997,,Tenerife,Ath Bilbao,3,3,D,2,2,D,,,,,,,,,,,,
SP1,3/10/1997,,Real Madrid,Santander,2,1,H,0,1,A,,,,,,,,,,,,
SP1,3/9/1997,,Ath Bilbao,Zaragoza,2,2,D,2,1,H,,,,,,,,,,,,
SP1,3/9/1997,,Barcelona,Compostela,3,0,H,2,0,H,,,,,,,,,,,,
SP1,3/9/1997,,Betis,Ath Madrid,3,2,H,1,1,D,,,,,,,,,,,,
SP1,3/9/1997,,Celta,Espanol,2,2,D,1,1,D,,,,,,,,,,,,
SP1,3/9/1997,,Extremadura,Sociedad,1,0,H,1,0,H,,,,,,,,,,,,
SP1,3/9/1997,,Hercules,Vallecano,1,0,H,1,0,H,,,,,,,,,,,,
SP1,3/9/1997,,La Coruna,Oviedo,3,0,H,2,0,H,,,,,,,,,,,,
SP1,3/9/1997,,Sp Gijon,Logrones,2,0,H,1,0,H,,,,,,,,,,,,
SP1,3/9/1997,,Valladolid,Tenerife,0,2,A,0,2,A,,,,,,,,,,,,
SP1,3/8/1997,,Valencia,Sevilla,4,2,H,2,1,H,,,,,,,,,,,,
SP1,3/6/1997,,Sp Gijon,Betis,2,4,A,1,1,D,,,,,,,,,,,,
SP1,3/5/1997,,Vallecano,Sevilla,2,0,H,0,0,D,,,,,,,,,,,,
SP1,3/3/1997,,Espanol,Real Madrid,0,2,A,0,0,D,,,,,,,,,,,,
SP1,3/2/1997,,Betis,Hercules,2,1,H,1,0,H,,,,,,,,,,,,
SP1,3/2/1997,,Compostela,Sp Gijon,2,1,H,1,0,H,,,,,,,,,,,,
SP1,3/2/1997,,Oviedo,Celta,2,1,H,0,1,A,,,,,,,,,,,,
SP1,3/2/1997,,Santander,Extremadura,2,3,A,0,2,A,,,,,,,,,,,,
SP1,3/2/1997,,Sociedad,Ath Bilbao,0,0,D,0,0,D,,,,,,,,,,,,
SP1,3/2/1997,,Zaragoza,Valladolid,1,0,H,0,0,D,,,,,,,,,,,,
SP1,3/1/1997,,Ath Madrid,Sevilla,3,2,H,2,1,H,,,,,,,,,,,,
SP1,3/1/1997,,Logrones,Valencia,2,1,H,0,1,A,,,,,,,,,,,,
SP1,3/1/1997,,Tenerife,Barcelona,4,0,H,1,0,H,,,,,,,,,,,,
SP1,3/1/1997,,Vallecano,La Coruna,1,2,A,0,1,A,,,,,,,,,,,,
SP1,2/24/1997,,Valencia,Compostela,2,1,H,1,1,D,,,,,,,,,,,,
SP1,2/23/1997,,Ath Bilbao,Santander,2,2,D,0,1,A,,,,,,,,,,,,
SP1,2/23/1997,,Barcelona,Zaragoza,4,1,H,3,0,H,,,,,,,,,,,,
SP1,2/23/1997,,Celta,Vallecano,2,0,H,1,0,H,,,,,,,,,,,,
SP1,2/23/1997,,Extremadura,Espanol,3,0,H,1,0,H,,,,,,,,,,,,
SP1,2/23/1997,,La Coruna,Betis,3,0,H,2,0,H,,,,,,,,,,,,
SP1,2/23/1997,,Real Madrid,Oviedo,6,1,H,1,0,H,,,,,,,,,,,,
SP1,2/23/1997,,Sevilla,Logrones,1,4,A,0,2,A,,,,,,,,,,,,
SP1,2/23/1997,,Sp Gijon,Tenerife,2,1,H,1,0,H,,,,,,,,,,,,
SP1,2/23/1997,,Valladolid,Sociedad,3,0,H,1,0,H,,,,,,,,,,,,
SP1,2/22/1997,,Hercules,Ath Madrid,0,2,A,0,2,A,,,,,,,,,,,,
SP1,2/20/1997,,Sociedad,Barcelona,2,0,H,1,0,H,,,,,,,,,,,,
SP1,2/19/1997,,Ath Madrid,Logrones,2,0,H,1,0,H,,,,,,,,,,,,
SP1,2/19/1997,,Betis,Celta,1,1,D,0,0,D,,,,,,,,,,,,
SP1,2/19/1997,,Espanol,Ath Bilbao,0,2,A,0,1,A,,,,,,,,,,,,
SP1,2/19/1997,,Hercules,La Coruna,1,3,A,1,2,A,,,,,,,,,,,,
SP1,2/19/1997,,Oviedo,Extremadura,0,0,D,0,0,D,,,,,,,,,,,,
SP1,2/19/1997,,Santander,Valladolid,2,0,H,0,0,D,,,,,,,,,,,,
SP1,2/19/1997,,Tenerife,Valencia,2,1,H,0,0,D,,,,,,,,,,,,
SP1,2/19/1997,,Vallecano,Real Madrid,1,0,H,1,0,H,,,,,,,,,,,,
SP1,2/19/1997,,Zaragoza,Sp Gijon,5,0,H,3,0,H,,,,,,,,,,,,
SP1,2/18/1997,,Compostela,Sevilla,2,0,H,1,0,H,,,,,,,,,,,,
SP1,2/16/1997,,Ath Bilbao,Oviedo,3,2,H,0,1,A,,,,,,,,,,,,
SP1,2/16/1997,,Barcelona,Santander,1,0,H,1,0,H,,,,,,,,,,,,
SP1,2/16/1997,,Celta,Hercules,3,0,H,2,0,H,,,,,,,,,,,,
SP1,2/16/1997,,Extremadura,Vallecano,1,0,H,0,0,D,,,,,,,,,,,,
SP1,2/16/1997,,La Coruna,Ath Madrid,0,0,D,0,0,D,,,,,,,,,,,,
SP1,2/16/1997,,Logrones,Compostela,1,1,D,1,1,D,,,,,,,,,,,,
SP1,2/16/1997,,Sp Gijon,Sociedad,0,0,D,0,0,D,,,,,,,,,,,,
SP1,2/16/1997,,Valladolid,Espanol,2,1,H,1,1,D,,,,,,,,,,,,
SP1,2/15/1997,,Real Madrid,Betis,2,2,D,1,1,D,,,,,,,,,,,,
SP1,2/15/1997,,Sevilla,Tenerife,2,1,H,1,0,H,,,,,,,,,,,,
SP1,2/15/1997,,Valencia,Zaragoza,1,1,D,1,0,H,,,,,,,,,,,,
SP1,2/9/1997,,Ath Madrid,Compostela,4,1,H,2,1,H,,,,,,,,,,,,
SP1,2/9/1997,,Betis,Extremadura,3,1,H,0,0,D,,,,,,,,,,,,
SP1,2/9/1997,,Espanol,Barcelona,2,0,H,1,0,H,,,,,,,,,,,,
SP1,2/9/1997,,Hercules,Real Madrid,2,3,A,2,2,D,,,,,,,,,,,,
SP1,2/9/1997,,La Coruna,Celta,2,2,D,1,1,D,,,,,,,,,,,,
SP1,2/9/1997,,Oviedo,Valladolid,1,1,D,0,1,A,,,,,,,,,,,,
SP1,2/9/1997,,Santander,Sp Gijon,2,0,H,1,0,H,,,,,,,,,,,,
SP1,2/9/1997,,Tenerife,Logrones,2,0,H,0,0,D,,,,,,,,,,,,
SP1,2/9/1997,,Vallecano,Ath Bilbao,1,1,D,1,0,H,,,,,,,,,,,,
SP1,2/9/1997,,Zaragoza,Sevilla,2,1,H,1,0,H,,,,,,,,,,,,
SP1,2/8/1997,,Sociedad,Valencia,0,1,A,0,1,A,,,,,,,,,,,,
SP1,2/3/1997,,Extremadura,Hercules,0,0,D,0,0,D,,,,,,,,,,,,
SP1,2/2/1997,,Ath Bilbao,Betis,0,3,A,0,2,A,,,,,,,,,,,,
SP1,2/2/1997,,Barcelona,Oviedo,2,2,D,0,0,D,,,,,,,,,,,,
SP1,2/2/1997,,Compostela,Tenerife,1,1,D,1,1,D,,,,,,,,,,,,
SP1,2/2/1997,,Logrones,Zaragoza,1,2,A,0,0,D,,,,,,,,,,,,
SP1,2/2/1997,,Real Madrid,La Coruna,3,2,H,1,1,D,,,,,,,,,,,,
SP1,2/2/1997,,Sevilla,Sociedad,2,3,A,1,0,H,,,,,,,,,,,,
SP1,2/2/1997,,Sp Gijon,Espanol,4,3,H,2,1,H,,,,,,,,,,,,
SP1,2/2/1997,,Valencia,Santander,1,1,D,0,0,D,,,,,,,,,,,,
SP1,2/2/1997,,Valladolid,Vallecano,4,0,H,2,0,H,,,,,,,,,,,,
SP1,2/1/1997,,Celta,Ath Madrid,1,1,D,1,0,H,,,,,,,,,,,,
SP1,1/27/1997,,Valladolid,Betis,1,3,A,1,1,D,,,,,,,,,,,,
SP1,1/26/1997,,Ath Bilbao,Hercules,5,0,H,2,0,H,,,,,,,,,,,,
SP1,1/26/1997,,Barcelona,Vallecano,6,0,H,5,0,H,,,,,,,,,,,,
SP1,1/26/1997,,Compostela,Zaragoza,2,1,H,0,0,D,,,,,,,,,,,,
SP1,1/26/1997,,Logrones,Sociedad,1,0,H,0,0,D,,,,,,,,,,,,
SP1,1/26/1997,,Real Madrid,Celta,4,0,H,1,0,H,,,,,,,,,,,,
SP1,1/26/1997,,Sevilla,Santander,0,0,D,0,0,D,,,,,,,,,,,,
SP1,1/26/1997,,Sp Gijon,Oviedo,0,0,D,0,0,D,,,,,,,,,,,,
SP1,1/25/1997,,Extremadura,La Coruna,1,0,H,0,0,D,,,,,,,,,,,,
SP1,1/25/1997,,Valencia,Espanol,1,1,D,0,0,D,,,,,,,,,,,,
SP1,1/20/1997,,Espanol,Sevilla,1,0,H,0,0,D,,,,,,,,,,,,
SP1,1/19/1997,,Betis,Barcelona,2,4,A,2,1,H,,,,,,,,,,,,
SP1,1/19/1997,,Celta,Extremadura,0,1,A,0,1,A,,,,,,,,,,,,
SP1,1/19/1997,,Hercules,Valladolid,1,0,H,1,0,H,,,,,,,,,,,,
SP1,1/19/1997,,La Coruna,Ath Bilbao,2,2,D,2,1,H,,,,,,,,,,,,
SP1,1/19/1997,,Oviedo,Valencia,3,0,H,1,0,H,,,,,,,,,,,,
SP1,1/19/1997,,Santander,Logrones,2,1,H,1,0,H,,,,,,,,,,,,
SP1,1/19/1997,,Sociedad,Compostela,4,1,H,2,0,H,,,,,,,,,,,,
SP1,1/19/1997,,Vallecano,Sp Gijon,0,1,A,0,0,D,,,,,,,,,,,,
SP1,1/19/1997,,Zaragoza,Tenerife,1,1,D,0,0,D,,,,,,,,,,,,
SP1,1/18/1997,,Ath Madrid,Real Madrid,1,4,A,1,0,H,,,,,,,,,,,,
SP1,1/13/1997,,Barcelona,Hercules,2,3,A,2,2,D,,,,,,,,,,,,
SP1,1/12/1997,,Ath Bilbao,Celta,2,2,D,1,0,H,,,,,,,,,,,,
SP1,1/12/1997,,Ath Madrid,Zaragoza,5,1,H,3,0,H,,,,,,,,,,,,
SP1,1/12/1997,,Compostela,Santander,1,1,D,1,0,H,,,,,,,,,,,,
SP1,1/12/1997,,Extremadura,Real Madrid,0,0,D,0,0,D,,,,,,,,,,,,
SP1,1/12/1997,,Logrones,Espanol,1,0,H,0,0,D,,,,,,,,,,,,
SP1,1/12/1997,,Sevilla,Oviedo,2,1,H,1,1,D,,,,,,,,,,,,
SP1,1/12/1997,,Valencia,Vallecano,1,0,H,0,0,D,,,,,,,,,,,,
SP1,1/12/1997,,Valladolid,La Coruna,1,1,D,1,1,D,,,,,,,,,,,,
SP1,1/11/1997,,Tenerife,Sociedad,0,1,A,0,0,D,,,,,,,,,,,,
SP1,1/6/1997,,Betis,Valencia,1,1,D,1,1,D,,,,,,,,,,,,
SP1,1/5/1997,,Espanol,Compostela,0,2,A,0,0,D,,,,,,,,,,,,
SP1,1/5/1997,,Extremadura,Ath Madrid,2,4,A,0,1,A,,,,,,,,,,,,
SP1,1/5/1997,,Hercules,Sp Gijon,1,1,D,1,1,D,,,,,,,,,,,,
SP1,1/5/1997,,Oviedo,Logrones,2,1,H,1,0,H,,,,,,,,,,,,
SP1,1/5/1997,,Real Madrid,Ath Bilbao,1,0,H,0,0,D,,,,,,,,,,,,
SP1,1/5/1997,,Santander,Tenerife,1,2,A,0,2,A,,,,,,,,,,,,
SP1,1/5/1997,,Sociedad,Zaragoza,1,0,H,0,0,D,,,,,,,,,,,,
SP1,1/4/1997,,Celta,Valladolid,0,2,A,0,0,D,,,,,,,,,,,,
SP1,1/4/1997,,La Coruna,Barcelona,0,1,A,0,0,D,,,,,,,,,,,,
SP1,12/23/1996,,Valencia,Hercules,3,0,H,2,0,H,,,,,,,,,,,,
SP1,12/22/1996,,Ath Bilbao,Extremadura,0,0,D,0,0,D,,,,,,,,,,,,
SP1,12/22/1996,,Ath Madrid,Sociedad,2,2,D,1,2,A,,,,,,,,,,,,
SP1,12/22/1996,,Barcelona,Celta,1,0,H,1,0,H,,,,,,,,,,,,
SP1,12/22/1996,,Compostela,Oviedo,0,2,A,0,2,A,,,,,,,,,,,,
SP1,12/22/1996,,Logrones,Vallecano,0,2,A,0,1,A,,,,,,,,,,,,
SP1,12/22/1996,,Sevilla,Betis,0,3,A,0,1,A,,,,,,,,,,,,
SP1,12/22/1996,,Sp Gijon,La Coruna,1,1,D,1,1,D,,,,,,,,,,,,
SP1,12/22/1996,,Tenerife,Espanol,5,1,H,2,0,H,,,,,,,,,,,,
SP1,12/22/1996,,Zaragoza,Santander,0,2,A,0,1,A,,,,,,,,,,,,
SP1,12/21/1996,,Valladolid,Real Madrid,1,1,D,0,1,A,,,,,,,,,,,,
SP1,12/9/1996,,Hercules,Sevilla,3,0,H,0,0,D,,,,,,,,,,,,
SP1,12/8/1996,,Ath Bilbao,Ath Madrid,1,1,D,0,1,A,,,,,,,,,,,,
SP1,12/8/1996,,Betis,Logrones,5,1,H,2,0,H,,,,,,,,,,,,
SP1,12/8/1996,,Celta,Sp Gijon,2,1,H,1,1,D,,,,,,,,,,,,
SP1,12/8/1996,,Espanol,Zaragoza,3,0,H,2,0,H,,,,,,,,,,,,
SP1,12/8/1996,,Extremadura,Valladolid,1,1,D,1,1,D,,,,,,,,,,,,
SP1,12/8/1996,,La Coruna,Valencia,1,0,H,1,0,H,,,,,,,,,,,,
SP1,12/8/1996,,Oviedo,Tenerife,1,3,A,1,2,A,,,,,,,,,,,,
SP1,12/8/1996,,Santander,Sociedad,1,2,A,1,2,A,,,,,,,,,,,,
SP1,12/8/1996,,Vallecano,Compostela,0,1,A,0,0,D,,,,,,,,,,,,
SP1,12/7/1996,,Real Madrid,Barcelona,2,0,H,1,0,H,,,,,,,,,,,,
SP1,12/2/1996,,Barcelona,Extremadura,3,0,H,3,0,H,,,,,,,,,,,,
SP1,12/1/1996,,Compostela,Betis,0,2,A,0,1,A,,,,,,,,,,,,
SP1,12/1/1996,,Logrones,Hercules,3,2,H,2,2,D,,,,,,,,,,,,
SP1,12/1/1996,,Sevilla,La Coruna,0,1,A,0,0,D,,,,,,,,,,,,
SP1,12/1/1996,,Sociedad,Espanol,1,0,H,1,0,H,,,,,,,,,,,,
SP1,12/1/1996,,Valladolid,Ath Bilbao,0,0,D,0,0,D,,,,,,,,,,,,
SP1,12/1/1996,,Zaragoza,Oviedo,1,0,H,1,0,H,,,,,,,,,,,,
SP1,11/30/1996,,Ath Madrid,Santander,1,0,H,1,0,H,,,,,,,,,,,,
SP1,11/30/1996,,Sp Gijon,Real Madrid,0,1,A,0,1,A,,,,,,,,,,,,
SP1,11/30/1996,,Tenerife,Vallecano,1,2,A,0,0,D,,,,,,,,,,,,
SP1,11/30/1996,,Valencia,Celta,2,0,H,1,0,H,,,,,,,,,,,,
SP1,11/25/1996,,Valladolid,Ath Madrid,0,3,A,0,1,A,,,,,,,,,,,,
SP1,11/24/1996,,Betis,Tenerife,3,1,H,0,1,A,,,,,,,,,,,,
SP1,11/24/1996,,Celta,Sevilla,4,2,H,2,0,H,,,,,,,,,,,,
SP1,11/24/1996,,Espanol,Santander,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/24/1996,,Hercules,Compostela,1,0,H,0,0,D,,,,,,,,,,,,
SP1,11/24/1996,,La Coruna,Logrones,4,1,H,2,1,H,,,,,,,,,,,,
SP1,11/24/1996,,Oviedo,Sociedad,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/24/1996,,Real Madrid,Valencia,4,2,H,2,1,H,,,,,,,,,,,,
SP1,11/24/1996,,Vallecano,Zaragoza,1,1,D,1,0,H,,,,,,,,,,,,
SP1,11/23/1996,,Ath Bilbao,Barcelona,2,1,H,0,1,A,,,,,,,,,,,,
SP1,11/23/1996,,Extremadura,Sp Gijon,1,2,A,0,0,D,,,,,,,,,,,,
SP1,11/18/1996,,Barcelona,Valladolid,6,1,H,3,0,H,,,,,,,,,,,,
SP1,11/17/1996,,Logrones,Celta,0,3,A,0,0,D,,,,,,,,,,,,
SP1,11/17/1996,,Santander,Oviedo,1,0,H,0,0,D,,,,,,,,,,,,
SP1,11/17/1996,,Sevilla,Real Madrid,1,3,A,0,2,A,,,,,,,,,,,,
SP1,11/17/1996,,Sociedad,Vallecano,3,1,H,2,1,H,,,,,,,,,,,,
SP1,11/17/1996,,Sp Gijon,Ath Bilbao,2,4,A,1,1,D,,,,,,,,,,,,
SP1,11/17/1996,,Zaragoza,Betis,2,2,D,1,0,H,,,,,,,,,,,,
SP1,11/16/1996,,Ath Madrid,Espanol,2,1,H,0,0,D,,,,,,,,,,,,
SP1,11/16/1996,,Compostela,La Coruna,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/16/1996,,Tenerife,Hercules,3,1,H,0,0,D,,,,,,,,,,,,
SP1,11/16/1996,,Valencia,Extremadura,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/11/1996,,Valladolid,Sp Gijon,1,0,H,0,0,D,,,,,,,,,,,,
SP1,11/10/1996,,Ath Bilbao,Valencia,2,0,H,1,0,H,,,,,,,,,,,,
SP1,11/10/1996,,Betis,Sociedad,2,1,H,1,1,D,,,,,,,,,,,,
SP1,11/10/1996,,Celta,Compostela,1,2,A,1,1,D,,,,,,,,,,,,
SP1,11/10/1996,,Extremadura,Sevilla,0,1,A,0,1,A,,,,,,,,,,,,
SP1,11/10/1996,,Hercules,Zaragoza,1,1,D,0,0,D,,,,,,,,,,,,
SP1,11/10/1996,,La Coruna,Tenerife,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/10/1996,,Oviedo,Espanol,3,1,H,1,1,D,,,,,,,,,,,,
SP1,11/10/1996,,Real Madrid,Logrones,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/10/1996,,Vallecano,Santander,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/9/1996,,Barcelona,Ath Madrid,3,3,D,2,1,H,,,,,,,,,,,,
SP1,11/4/1996,,Sp Gijon,Barcelona,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/3/1996,,Ath Madrid,Oviedo,3,0,H,1,0,H,,,,,,,,,,,,
SP1,11/3/1996,,Compostela,Real Madrid,1,2,A,0,1,A,,,,,,,,,,,,
SP1,11/3/1996,,Espanol,Vallecano,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/3/1996,,Logrones,Extremadura,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/3/1996,,Sevilla,Ath Bilbao,4,2,H,2,1,H,,,,,,,,,,,,
SP1,11/3/1996,,Sociedad,Hercules,2,1,H,1,1,D,,,,,,,,,,,,
SP1,11/3/1996,,Tenerife,Celta,0,0,D,0,0,D,,,,,,,,,,,,
SP1,11/3/1996,,Valencia,Valladolid,2,4,A,1,2,A,,,,,,,,,,,,
SP1,11/3/1996,,Zaragoza,La Coruna,1,2,A,1,1,D,,,,,,,,,,,,
SP1,11/2/1996,,Santander,Betis,1,1,D,0,0,D,,,,,,,,,,,,
SP1,10/28/1996,,Valladolid,Sevilla,0,1,A,0,0,D,,,,,,,,,,,,
SP1,10/27/1996,,Ath Bilbao,Logrones,6,0,H,4,0,H,,,,,,,,,,,,
SP1,10/27/1996,,Celta,Zaragoza,0,0,D,0,0,D,,,,,,,,,,,,
SP1,10/27/1996,,Extremadura,Compostela,1,1,D,1,1,D,,,,,,,,,,,,
SP1,10/27/1996,,Hercules,Santander,0,1,A,0,1,A,,,,,,,,,,,,
SP1,10/27/1996,,La Coruna,Sociedad,1,0,H,1,0,H,,,,,,,,,,,,
SP1,10/27/1996,,Vallecano,Oviedo,2,2,D,2,1,H,,,,,,,,,,,,
SP1,10/26/1996,,Barcelona,Valencia,3,2,H,2,0,H,,,,,,,,,,,,
SP1,10/26/1996,,Betis,Espanol,1,2,A,1,2,A,,,,,,,,,,,,
SP1,10/26/1996,,Real Madrid,Tenerife,0,0,D,0,0,D,,,,,,,,,,,,
SP1,10/26/1996,,Sp Gijon,Ath Madrid,0,1,A,0,0,D,,,,,,,,,,,,
SP1,10/23/1996,,Ath Madrid,Vallecano,1,3,A,0,1,A,,,,,,,,,,,,
SP1,10/23/1996,,Compostela,Ath Bilbao,1,1,D,0,0,D,,,,,,,,,,,,
SP1,10/23/1996,,Espanol,Hercules,2,1,H,0,0,D,,,,,,,,,,,,
SP1,10/23/1996,,Logrones,Valladolid,0,1,A,0,1,A,,,,,,,,,,,,
SP1,10/23/1996,,Oviedo,Betis,1,1,D,1,1,D,,,,,,,,,,,,
SP1,10/23/1996,,Santander,La Coruna,1,1,D,0,0,D,,,,,,,,,,,,
SP1,10/23/1996,,Sevilla,Barcelona,0,1,A,0,0,D,,,,,,,,,,,,
SP1,10/23/1996,,Sociedad,Celta,1,2,A,1,0,H,,,,,,,,,,,,
SP1,10/23/1996,,Tenerife,Extremadura,2,1,H,2,1,H,,,,,,,,,,,,
SP1,10/23/1996,,Valencia,Sp Gijon,2,1,H,1,1,D,,,,,,,,,,,,
SP1,10/22/1996,,Zaragoza,Real Madrid,1,2,A,0,1,A,,,,,,,,,,,,
SP1,10/21/1996,,Sp Gijon,Sevilla,1,1,D,0,1,A,,,,,,,,,,,,
SP1,10/20/1996,,Barcelona,Logrones,8,0,H,4,0,H,,,,,,,,,,,,
SP1,10/20/1996,,Betis,Vallecano,3,0,H,1,0,H,,,,,,,,,,,,
SP1,10/20/1996,,Celta,Santander,1,1,D,0,0,D,,,,,,,,,,,,
SP1,10/20/1996,,Valencia,Ath Madrid,3,1,H,1,0,H,,,,,,,,,,,,
SP1,10/19/1996,,Ath Bilbao,Tenerife,2,0,H,1,0,H,,,,,,,,,,,,
SP1,10/19/1996,,Extremadura,Zaragoza,2,1,H,1,0,H,,,,,,,,,,,,
SP1,10/19/1996,,Hercules,Oviedo,1,1,D,0,1,A,,,,,,,,,,,,
SP1,10/19/1996,,La Coruna,Espanol,2,0,H,0,0,D,,,,,,,,,,,,
